Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
9.606439590454102,9.641795946640936,9.595053387582528,9.637001755958169,386929200
9.654379844665527,9.68554208393432,9.535127552473478,9.636102392836003,385610400
9.714009284973145,9.7197019880248,9.649589329076584,9.678053644433673,256354000
9.742773056030273,9.75955272732689,9.694532701200647,9.718802897133871,265921600
9.696028709411621,9.742471229974242,9.683144722425094,9.737977076406377,223157200
9.728386878967285,9.751159281581842,9.633704026286374,9.673555330812615,249816000
9.752058982849121,9.787714572433865,9.73977427046953,9.76524220584499,175924000
9.74666690826416,9.781423992187326,9.740973406521631,9.774531942719907,163139200
9.69782543182373,9.753256253240218,9.679547982567982,9.752357742667892,157494400
9.664868354797363,9.692434153308161,9.627414137170817,9.676553795462913,193508000
9.874907493591309,9.895582040077786,9.73318283734767,9.75715298975434,445138400
