Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
1.2986669540405271,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,-0.019627591946517642,1.3160001754760742,1.2878999888896943,0.02124144794562585,0.04979416207515186,1
1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,0.04979416207515186,1.3233333826065063,1.2851999878883362,0.026633436110198347,0.029829144772519856,1
1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,0.029829144772519856,1.3407999992370605,1.287233340740204,0.02721072750859198,-0.00047513900532925035,0
1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,-0.00047513900532925035,1.358799982070923,1.2920999884605409,0.026927134106777842,-0.024227978059821575,0
1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,-0.024227978059821575,1.3677331924438476,1.295233291387558,0.03198666130508249,0.017526729380981543,1
1.3933329582214355,1.3966670036315918,1.3733329772949219,1.3773330450057983,4326000,0.017526729380981543,1.3866663932800294,1.301466590166092,0.02834577638778643,-0.009090423749782306,0
1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,-0.009090423749782306,1.3901331901550293,1.3108332872390747,0.02138944380663626,-0.026074364131400518,0
1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,-0.026074364131400518,1.3782665729522705,1.3193999826908112,0.01801638254403483,0.02726774495198714,1
1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,0.02726774495198714,1.373866581916809,1.327399981021881,0.02427754787690054,0.01930526454414827,1
1.4079999923706057,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,0.01930526454414827,1.3815999746322631,1.3351999819278717,0.022463700650495966,0.04071945515935749,1
1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,0.04071945515935749,1.3959999799728393,1.3446332812309265,0.027355742148547017,-0.04731549619170161,0
1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,-0.04731549619170161,1.3990665912628173,1.3518666326999664,0.037597437896884266,-0.033906161284188,0
1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,-0.033906161284188,1.3998666048049926,1.35666663646698,0.0392278924851151,0.041027931471588897,1
1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,0.041027931471588897,1.4044000148773192,1.3631999909877777,0.04190402343185132,-0.013769946116383935,0
1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,-0.013769946116383935,1.3997334241867065,1.365333342552185,0.041485776784558906,-0.04333176157333496,0
1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,-0.04333176157333496,1.3716002225875854,1.3675666928291321,0.03621342226056755,-0.015601624605655506,0
1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,-0.015601624605655506,1.3532002210617065,1.3664333462715148,0.032723822910819184,0.02760737177802386,1
1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,0.02760737177802386,1.3514668226242066,1.3675999999046327,0.034470320685686416,0.021393262985027306,1
1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,0.021393262985027306,1.3444002151489258,1.3703666985034944,0.029232425365538262,0.042376975738883216,1
1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,0.042376975738883216,1.35280020236969,1.3754666984081267,0.03509335216038466,0.02710233753211755,1
1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,0.02710233753211755,1.380933403968811,1.3837999999523163,0.021661049456129376,-0.07142812979779545,0
1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,-0.07142812979779545,1.3922667980194092,1.3836667001247407,0.04585135346055352,0.009308660462294949,1
1.373332977294922,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,0.009308660462294949,1.3989333868026734,1.3821333467960357,0.04475292484330383,0.018932060409265317,1
1.3993330001831057,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,0.018932060409265317,1.4050665855407716,1.3819333493709565,0.04455093636226105,0.006193659540913998,1
